v0,v1,v2,v3
1.546039,-0.000059,1.545606,-0.000057
1.545061,-0.000059,1.544480,-0.000069
1.545596,-0.000069,1.545145,-0.000058
1.550095,-0.000058,1.549671,-0.000055
1.547273,-0.000059,1.546622,-0.000052
1.541619,-0.000061,1.541020,-0.000043
1.544186,-0.000056,1.543762,-0.000052
1.544898,-0.000067,1.544356,-0.000043
1.542999,-0.000066,1.542460,-0.000049
1.546257,-0.000074,1.545864,-0.000069
1.547789,-0.000060,1.547244,-0.000048
1.543479,-0.000057,1.542830,-0.000046
1.542412,-0.000067,1.541928,-0.000047
1.544276,-0.000056,1.543787,-0.000056
1.544034,-0.000065,1.543472,-0.000064
1.545320,-0.000059,1.544843,-0.000063
1.548633,-0.000050,1.548163,-0.000072
1.547330,-0.000048,1.546734,-0.000054
1.543541,-0.000051,1.542970,-0.000045
1.544122,-0.000051,1.543650,-0.000049
1.545028,-0.000057,1.544560,-0.000061
1.546415,-0.000073,1.545937,-0.000054
1.546671,-0.000045,1.546144,-0.000047
1.544609,-0.000059,1.544034,-0.000063
1.542998,-0.000071,1.542413,-0.000056
1.542278,-0.000067,1.541776,-0.000057
1.543370,-0.000076,1.542904,-0.000047
1.545075,-0.000070,1.544630,-0.000052
1.546869,-0.000079,1.546373,-0.000069
1.545235,-0.000065,1.544606,-0.000045
1.544804,-0.000055,1.544298,-0.000039
1.544731,-0.000058,1.544218,-0.000052
1.542854,-0.000063,1.542308,-0.000046
1.545108,-0.000064,1.544679,-0.000059
1.549114,-0.000063,1.548698,-0.000061
1.548532,-0.000061,1.547964,-0.000041
1.544240,-0.000067,1.543634,-0.000046
1.544617,-0.000081,1.544128,-0.000041
1.544296,-0.000065,1.543685,-0.000052
1.542988,-0.000058,1.542462,-0.000054
1.546793,-0.000065,1.546413,-0.000055
1.547838,-0.000066,1.547292,-0.000059
1.542849,-0.000050,1.542239,-0.000044
1.542204,-0.000057,1.541737,-0.000064
1.545479,-0.000051,1.545021,-0.000051
1.543641,-0.000061,1.543032,-0.000066
1.544477,-0.000075,1.544001,-0.000059
1.548068,-0.000048,1.547624,-0.000051
1.545856,-0.000076,1.545211,-0.000077
1.543402,-0.000050,1.542843,-0.000048
1.545321,-0.000041,1.544856,-0.000076
1.545205,-0.000092,1.544627,-0.000072
1.544491,-0.000057,1.543981,-0.000049
1.547675,-0.000044,1.547310,-0.000072
1.548124,-0.000065,1.547597,-0.000051
1.543744,-0.000058,1.543102,-0.000040
1.541803,-0.000063,1.541296,-0.000051
1.544019,-0.000059,1.543556,-0.000055
1.544224,-0.000046,1.543751,-0.000043
1.545610,-0.000048,1.545145,-0.000042
1.546630,-0.000070,1.546076,-0.000063
1.544245,-0.000078,1.543665,-0.000056
1.543267,-0.000063,1.542705,-0.000045
1.543543,-0.000070,1.543069,-0.000044
1.544889,-0.000060,1.544419,-0.000053
1.546833,-0.000066,1.546356,-0.000052
1.547459,-0.000072,1.546981,-0.000032
1.545598,-0.000069,1.545019,-0.000057
1.545245,-0.000073,1.544770,-0.000058
1.544625,-0.000063,1.544093,-0.000050
1.543795,-0.000063,1.543271,-0.000054
1.546791,-0.000068,1.546396,-0.000048
1.547880,-0.000070,1.547354,-0.000057
1.544797,-0.000041,1.544180,-0.000051
1.543409,-0.000057,1.542874,-0.000058
1.543854,-0.000086,1.543386,-0.000058
1.542058,-0.000071,1.541500,-0.000059
1.543610,-0.000045,1.543193,-0.000071
1.548262,-0.000048,1.547854,-0.000058
1.545960,-0.000073,1.545317,-0.000047
1.542444,-0.000060,1.541945,-0.000069
1.545481,-0.000069,1.545053,-0.000060
1.545122,-0.000054,1.544533,-0.000039
1.543844,-0.000054,1.543366,-0.000055
1.548880,-0.000071,1.548514,-0.000069
1.549198,-0.000045,1.548613,-0.000058
1.543953,-0.000064,1.543318,-0.000057
1.544279,-0.000066,1.543838,-0.000065
1.546628,-0.000060,1.546132,-0.000042
1.543870,-0.000067,1.543278,-0.000063
1.545102,-0.000049,1.544650,-0.000052
1.547583,-0.000063,1.547075,-0.000053
1.543979,-0.000056,1.543355,-0.000071
1.541933,-0.000044,1.541389,-0.000048
1.543592,-0.000069,1.543104,-0.000061
1.543493,-0.000067,1.542926,-0.000057
1.543058,-0.000076,1.542557,-0.000079
1.547931,-0.000067,1.547543,-0.000084
1.548007,-0.000052,1.547435,-0.000062
1.543589,-0.000059,1.542992,-0.000044
1.543625,-0.000060,1.543107,-0.000045
1.545468,-0.000059,1.544973,-0.000060
1.546874,-0.000058,1.546384,-0.000057
1.547793,-0.000071,1.547266,-0.000062
1.547253,-0.000059,1.546657,-0.000063
1.544306,-0.000061,1.543686,-0.000054
1.543972,-0.000062,1.543467,-0.000053
1.544629,-0.000061,1.544129,-0.000067
1.544625,-0.000062,1.544104,-0.000045
1.545366,-0.000047,1.544880,-0.000045
1.544938,-0.000063,1.544396,-0.000056
1.543748,-0.000056,1.543179,-0.000040
1.543256,-0.000044,1.542728,-0.000058
1.542949,-0.000050,1.542388,-0.000065
1.543299,-0.000060,1.542822,-0.000058
1.547009,-0.000060,1.546596,-0.000056
1.548009,-0.000057,1.547459,-0.000064
1.544487,-0.000057,1.543869,-0.000046
1.543638,-0.000051,1.543127,-0.000047
1.545090,-0.000058,1.544597,-0.000073
1.544288,-0.000042,1.543771,-0.000046
1.546557,-0.000062,1.546195,-0.000048
1.549176,-0.000065,1.548652,-0.000056
1.544714,-0.000058,1.544056,-0.000046
1.543054,-0.000074,1.542567,-0.000059
1.544895,-0.000060,1.544412,-0.000073
1.543616,-0.000057,1.543023,-0.000053
1.542594,-0.000060,1.542069,-0.000044
1.545932,-0.000061,1.545523,-0.000063
1.545404,-0.000050,1.544822,-0.000041
1.541901,-0.000074,1.541356,-0.000054
1.543571,-0.000059,1.543113,-0.000067
1.544050,-0.000059,1.543513,-0.000043
1.544108,-0.000088,1.543612,-0.000050
1.546970,-0.000048,1.546516,-0.000064
1.547702,-0.000062,1.547167,-0.000056
1.544122,-0.000066,1.543528,-0.000043
1.543619,-0.000046,1.543107,-0.000042
1.545500,-0.000064,1.544937,-0.000058
1.545626,-0.000063,1.545146,-0.000066
1.547246,-0.000042,1.546792,-0.000042
1.547269,-0.000046,1.546694,-0.000050
1.544962,-0.000064,1.544397,-0.000073
1.542944,-0.000065,1.542368,-0.000054
1.542409,-0.000063,1.541901,-0.000050
1.543388,-0.000053,1.542934,-0.000056
1.545733,-0.000048,1.545280,-0.000058
1.545567,-0.000069,1.545023,-0.000060
1.542973,-0.000069,1.542406,-0.000059
1.542990,-0.000056,1.542506,-0.000057
1.543810,-0.000063,1.543269,-0.000037
1.543643,-0.000066,1.543105,-0.000059
1.545945,-0.000054,1.545519,-0.000071
1.547708,-0.000057,1.547176,-0.000066
1.544993,-0.000056,1.544401,-0.000059
1.545197,-0.000061,1.544696,-0.000029
1.546190,-0.000061,1.545664,-0.000050
1.544444,-0.000054,1.543908,-0.000050
1.545064,-0.000066,1.544582,-0.000063
1.548530,-0.000059,1.548115,-0.000069
1.546201,-0.000065,1.545589,-0.000024
1.541995,-0.000057,1.541396,-0.000062
1.543920,-0.000061,1.543492,-0.000072
1.543614,-0.000065,1.543063,-0.000041
1.543067,-0.000043,1.542529,-0.000054
1.545499,-0.000072,1.545043,-0.000050
1.545564,-0.000062,1.545006,-0.000050
1.542116,-0.000059,1.541490,-0.000049
1.542752,-0.000071,1.542297,-0.000047
1.545705,-0.000054,1.545213,-0.000055
1.544128,-0.000057,1.543577,-0.000061
1.544806,-0.000051,1.544350,-0.000035
1.547097,-0.000061,1.546588,-0.000049
1.546261,-0.000056,1.545713,-0.000056
1.545381,-0.000064,1.544864,-0.000039
1.546132,-0.000057,1.545619,-0.000055
1.545452,-0.000041,1.544886,-0.000041
1.545476,-0.000070,1.544994,-0.000060
1.546920,-0.000059,1.546474,-0.000060
1.545976,-0.000059,1.545421,-0.000058
1.543875,-0.000064,1.543302,-0.000055
1.542977,-0.000062,1.542470,-0.000043
1.543850,-0.000068,1.543390,-0.000064
1.544955,-0.000070,1.544445,-0.000055
1.544638,-0.000052,1.544052,-0.000043
1.543229,-0.000049,1.542715,-0.000045
1.544130,-0.000063,1.543656,-0.000057
1.544186,-0.000057,1.543604,-0.000053
1.543905,-0.000068,1.543390,-0.000056
1.545641,-0.000055,1.545146,-0.000050
1.545961,-0.000064,1.545426,-0.000054
1.545381,-0.000070,1.544852,-0.000068
1.545576,-0.000066,1.545060,-0.000064
1.547189,-0.000066,1.546689,-0.000056
1.546490,-0.000049,1.545940,-0.000057
1.545584,-0.000048,1.545064,-0.000076
1.546458,-0.000049,1.545960,-0.000045
1.545290,-0.000051,1.544720,-0.000041
1.544168,-0.000045,1.543587,-0.000077
1.544980,-0.000066,1.544482,-0.000063
1.544729,-0.000053,1.544199,-0.000067
1.543418,-0.000052,1.542884,-0.000080
1.543979,-0.000073,1.543511,-0.000067
1.544647,-0.000056,1.544124,-0.000061
1.543442,-0.000054,1.542896,-0.000069
1.543275,-0.000066,1.542755,-0.000071
1.544443,-0.000078,1.543942,-0.000053
1.544694,-0.000059,1.544200,-0.000063
1.544435,-0.000067,1.543935,-0.000053
1.545202,-0.000065,1.544720,-0.000050
1.546392,-0.000050,1.545905,-0.000064
1.545912,-0.000069,1.545363,-0.000056
1.546344,-0.000061,1.545840,-0.000058
1.547216,-0.000052,1.546699,-0.000048
1.545670,-0.000067,1.545062,-0.000062
1.544792,-0.000072,1.544262,-0.000052
1.545419,-0.000073,1.544902,-0.000044
1.545823,-0.000061,1.545288,-0.000052
1.544891,-0.000054,1.544362,-0.000041
1.544397,-0.000068,1.543843,-0.000064
1.544522,-0.000066,1.543944,-0.000051
1.543921,-0.000060,1.543389,-0.000041
1.543912,-0.000063,1.543401,-0.000054
1.544091,-0.000079,1.543563,-0.000049
1.543463,-0.000049,1.542896,-0.000063
1.542909,-0.000064,1.542309,-0.000056
1.544748,-0.000076,1.544266,-0.000055
1.545738,-0.000051,1.545235,-0.000063
1.545032,-0.000066,1.544495,-0.000055
1.545384,-0.000047,1.544878,-0.000065
1.545674,-0.000069,1.545155,-0.000048
1.545759,-0.000072,1.545204,-0.000051
1.545943,-0.000049,1.545429,-0.000072
1.545986,-0.000055,1.545479,-0.000049
1.545595,-0.000059,1.545019,-0.000062
1.545197,-0.000062,1.544665,-0.000058
1.545417,-0.000063,1.544891,-0.000047
1.546367,-0.000062,1.545851,-0.000068
1.545370,-0.000057,1.544823,-0.000060
1.544393,-0.000084,1.543834,-0.000065
1.544181,-0.000066,1.543653,-0.000059
1.543752,-0.000055,1.543247,-0.000042
1.544117,-0.000061,1.543606,-0.000045
1.543617,-0.000050,1.543122,-0.000055
1.544052,-0.000055,1.543562,-0.000075
1.543650,-0.000062,1.543105,-0.000055
1.544396,-0.000063,1.543906,-0.000063
1.545365,-0.000054,1.544901,-0.000069
1.544557,-0.000060,1.544060,-0.000047
1.544774,-0.000044,1.544265,-0.000066
1.545679,-0.000065,1.545188,-0.000055
1.546566,-0.000063,1.546086,-0.000063
1.545533,-0.000045,1.545051,-0.000061
1.545697,-0.000082,1.545200,-0.000058
1.546060,-0.000058,1.545553,-0.000056
1.546132,-0.000046,1.545601,-0.000048
1.545866,-0.000057,1.545298,-0.000069
1.545270,-0.000049,1.544736,-0.000035
1.544975,-0.000065,1.544444,-0.000045
1.544281,-0.000058,1.543764,-0.000071
1.544491,-0.000060,1.544000,-0.000048
1.544317,-0.000070,1.543814,-0.000063
1.544166,-0.000053,1.543637,-0.000071
1.543989,-0.000076,1.543489,-0.000036
1.544817,-0.000075,1.544273,-0.000036
1.544399,-0.000054,1.543850,-0.000067
1.543687,-0.000070,1.543194,-0.000055
1.543961,-0.000071,1.543403,-0.000037
1.544260,-0.000070,1.543808,-0.000050
1.544516,-0.000064,1.543988,-0.000049
1.545308,-0.000050,1.544788,-0.000055
1.546724,-0.000052,1.546243,-0.000058
1.545080,-0.000059,1.544448,-0.000066
1.545787,-0.000059,1.545290,-0.000069
1.547087,-0.000077,1.546583,-0.000054
1.546680,-0.000057,1.546129,-0.000071
1.546159,-0.000055,1.545590,-0.000064
1.545133,-0.000069,1.544596,-0.000061
1.544857,-0.000058,1.544330,-0.000065
1.544278,-0.000068,1.543704,-0.000060
1.544646,-0.000063,1.544128,-0.000056
1.544929,-0.000060,1.544418,-0.000052
1.545033,-0.000042,1.544530,-0.000052
1.544652,-0.000063,1.544115,-0.000046
1.545094,-0.000076,1.544551,-0.000045
1.544876,-0.000056,1.544327,-0.000054
1.544197,-0.000073,1.543683,-0.000059
1.544466,-0.000066,1.543932,-0.000062
1.543727,-0.000064,1.543180,-0.000070
1.543910,-0.000069,1.543387,-0.000061
1.545361,-0.000058,1.544872,-0.000051
1.545770,-0.000061,1.545258,-0.000048
1.544568,-0.000066,1.544023,-0.000074
1.545195,-0.000048,1.544711,-0.000068
1.546247,-0.000056,1.545681,-0.000044
1.546398,-0.000069,1.545886,-0.000050
1.546206,-0.000068,1.545685,-0.000036
1.545604,-0.000063,1.545079,-0.000056
1.544750,-0.000061,1.544265,-0.000061
1.544446,-0.000071,1.543921,-0.000056
1.545366,-0.000056,1.544862,-0.000061
1.544242,-0.000065,1.543668,-0.000042
1.544271,-0.000072,1.543748,-0.000054
1.545302,-0.000059,1.544772,-0.000056
1.544308,-0.000068,1.543784,-0.000052
1.544222,-0.000065,1.543739,-0.000052
1.544961,-0.000063,1.544465,-0.000052
1.544818,-0.000046,1.544301,-0.000056
1.544891,-0.000051,1.544350,-0.000054
1.546337,-0.000082,1.545859,-0.000060
1.546092,-0.000059,1.545550,-0.000064
1.544382,-0.000065,1.543807,-0.000068
1.543815,-0.000057,1.543323,-0.000051
1.544125,-0.000055,1.543660,-0.000067
1.544674,-0.000083,1.544182,-0.000059
1.546761,-0.000073,1.546328,-0.000053
1.547598,-0.000060,1.547099,-0.000073
1.545279,-0.000050,1.544674,-0.000065
1.544208,-0.000073,1.543709,-0.000077
1.544893,-0.000065,1.544416,-0.000043
1.544603,-0.000065,1.544075,-0.000039
1.544973,-0.000071,1.544502,-0.000063
1.545887,-0.000043,1.545411,-0.000055
1.543713,-0.000059,1.543142,-0.000055
1.543010,-0.000063,1.542504,-0.000060
1.544295,-0.000059,1.543838,-0.000043
1.543930,-0.000059,1.543404,-0.000040
1.544406,-0.000049,1.543903,-0.000058
1.546649,-0.000059,1.546196,-0.000047
1.546290,-0.000051,1.545757,-0.000051
1.543814,-0.000067,1.543219,-0.000043
1.543659,-0.000080,1.543164,-0.000052
1.543449,-0.000061,1.542946,-0.000064
1.543841,-0.000072,1.543340,-0.000055
1.547347,-0.000056,1.546906,-0.000057
1.546768,-0.000062,1.546153,-0.000061
1.542342,-0.000070,1.541763,-0.000051
1.543322,-0.000038,1.542861,-0.000047
1.544774,-0.000064,1.544264,-0.000066
1.543416,-0.000070,1.542885,-0.000055
1.545161,-0.000048,1.544662,-0.000058
1.546728,-0.000049,1.546229,-0.000067
1.544193,-0.000063,1.543595,-0.000051
1.542123,-0.000079,1.541601,-0.000055
1.543990,-0.000066,1.543523,-0.000050
1.544094,-0.000049,1.543551,-0.000043
1.543948,-0.000040,1.543464,-0.000054
1.546366,-0.000057,1.545914,-0.000062
1.544640,-0.000062,1.544064,-0.000062
1.542156,-0.000077,1.541550,-0.000058
1.542414,-0.000054,1.541901,-0.000050
1.543084,-0.000040,1.542568,-0.000056
1.543828,-0.000054,1.543340,-0.000066
1.546491,-0.000044,1.546058,-0.000049
1.546896,-0.000079,1.546316,-0.000046
1.544362,-0.000068,1.543734,-0.000055
1.543389,-0.000060,1.542856,-0.000047
1.543005,-0.000041,1.542491,-0.000061
1.543843,-0.000056,1.543361,-0.000061
1.546856,-0.000070,1.546427,-0.000055
1.547657,-0.000044,1.547116,-0.000042
1.544005,-0.000060,1.543407,-0.000045
1.543247,-0.000065,1.542717,-0.000064
1.543878,-0.000085,1.543338,-0.000055
1.544215,-0.000067,1.543750,-0.000042
1.546703,-0.000065,1.546271,-0.000070
1.548075,-0.000058,1.547553,-0.000089
1.544469,-0.000060,1.543821,-0.000049
1.542828,-0.000079,1.542290,-0.000050
1.545715,-0.000058,1.545237,-0.000057
1.543827,-0.000068,1.543243,-0.000068
1.544212,-0.000063,1.543765,-0.000062
1.548430,-0.000050,1.547992,-0.000031
1.547123,-0.000060,1.546546,-0.000042
1.542993,-0.000061,1.542404,-0.000048
1.543239,-0.000053,1.542729,-0.000053
1.543310,-0.000063,1.542771,-0.000039
1.542368,-0.000060,1.541866,-0.000056
1.546855,-0.000058,1.546457,-0.000064
1.548166,-0.000066,1.547594,-0.000048
1.542964,-0.000061,1.542324,-0.000063
1.542234,-0.000081,1.541772,-0.000055
1.545294,-0.000078,1.544774,-0.000053
1.543275,-0.000053,1.542696,-0.000065
1.544576,-0.000072,1.544157,-0.000072
1.548429,-0.000069,1.547950,-0.000065
1.545118,-0.000047,1.544519,-0.000050
1.542248,-0.000057,1.541696,-0.000041
1.543933,-0.000054,1.543474,-0.000052
1.544492,-0.000057,1.543956,-0.000065
1.544581,-0.000073,1.544106,-0.000033
1.547873,-0.000071,1.547471,-0.000045
1.546112,-0.000050,1.545485,-0.000059
1.541928,-0.000063,1.541358,-0.000048
1.542625,-0.000086,1.542165,-0.000079
1.544046,-0.000058,1.543554,-0.000044
1.544523,-0.000050,1.544049,-0.000053
1.546497,-0.000076,1.546079,-0.000068
1.546888,-0.000071,1.546361,-0.000038
1.544076,-0.000056,1.543492,-0.000069
1.544274,-0.000064,1.543834,-0.000053
1.544587,-0.000052,1.544063,-0.000055
1.544004,-0.000052,1.543466,-0.000053
1.546540,-0.000061,1.546103,-0.000043
1.547744,-0.000049,1.547200,-0.000063
1.544288,-0.000056,1.543683,-0.000044
1.543163,-0.000058,1.542635,-0.000046
1.543567,-0.000066,1.543041,-0.000050
1.543575,-0.000065,1.543089,-0.000052
1.547249,-0.000065,1.546861,-0.000055
1.547698,-0.000060,1.547132,-0.000056
1.543712,-0.000052,1.543010,-0.000065
1.542762,-0.000062,1.542295,-0.000056
1.544706,-0.000061,1.544282,-0.000049
1.543795,-0.000067,1.543228,-0.000061
1.544340,-0.000069,1.543882,-0.000063
1.547979,-0.000057,1.547529,-0.000069
1.545681,-0.000048,1.545066,-0.000049
1.543348,-0.000066,1.542848,-0.000027
1.544723,-0.000047,1.544251,-0.000060
1.543247,-0.000052,1.542658,-0.000043
1.544028,-0.000093,1.543568,-0.000045
1.548054,-0.000069,1.547609,-0.000055
1.546475,-0.000056,1.545865,-0.000051
1.543265,-0.000056,1.542688,-0.000061
1.543730,-0.000054,1.543264,-0.000064
1.544377,-0.000041,1.543891,-0.000072
1.544175,-0.000059,1.543670,-0.000048
1.546795,-0.000072,1.546355,-0.000057
1.548237,-0.000065,1.547673,-0.000056
1.543169,-0.000062,1.542537,-0.000054
1.542409,-0.000042,1.541935,-0.000077
1.544294,-0.000060,1.543786,-0.000046
1.543423,-0.000068,1.542890,-0.000057
1.546292,-0.000074,1.545847,-0.000053
1.548438,-0.000063,1.547957,-0.000030
1.544915,-0.000061,1.544285,-0.000070
1.542084,-0.000081,1.541531,-0.000043
1.543283,-0.000060,1.542823,-0.000049
1.543765,-0.000057,1.543224,-0.000067
1.545097,-0.000058,1.544648,-0.000062
1.547736,-0.000066,1.547228,-0.000067
1.545504,-0.000054,1.544903,-0.000050
1.541979,-0.000056,1.541446,-0.000061
1.543620,-0.000078,1.543122,-0.000048
1.544472,-0.000060,1.543949,-0.000061
1.543345,-0.000085,1.542839,-0.000067
1.546333,-0.000070,1.545885,-0.000052
1.547111,-0.000060,1.546490,-0.000043
1.543554,-0.000071,1.542954,-0.000058
1.542930,-0.000050,1.542475,-0.000066
1.543895,-0.000078,1.543355,-0.000041
1.543473,-0.000082,1.542937,-0.000051
1.546620,-0.000063,1.546192,-0.000047
1.548423,-0.000045,1.547904,-0.000059
1.544002,-0.000053,1.543306,-0.000070
1.542170,-0.000065,1.541584,-0.000049
1.543428,-0.000061,1.542914,-0.000062
1.543584,-0.000068,1.543005,-0.000063
1.545431,-0.000060,1.544981,-0.000054
1.547728,-0.000069,1.547243,-0.000042
1.544517,-0.000064,1.543890,-0.000055
1.542233,-0.000042,1.541661,-0.000066
1.543577,-0.000072,1.543089,-0.000043
1.543796,-0.000068,1.543303,-0.000071
1.544526,-0.000055,1.544021,-0.000070
1.547054,-0.000075,1.546605,-0.000050
1.546025,-0.000065,1.545414,-0.000047
1.542708,-0.000067,1.542118,-0.000058
1.543966,-0.000056,1.543488,-0.000063
1.543648,-0.000063,1.543061,-0.000057
1.544020,-0.000068,1.543563,-0.000068
1.547629,-0.000060,1.547212,-0.000058
1.546967,-0.000066,1.546419,-0.000063
1.543333,-0.000059,1.542786,-0.000055
1.542877,-0.000063,1.542414,-0.000054
1.543599,-0.000046,1.543103,-0.000061
1.543195,-0.000068,1.542677,-0.000056
1.545692,-0.000078,1.545239,-0.000058
1.547245,-0.000055,1.546712,-0.000040
1.545079,-0.000065,1.544468,-0.000040
1.543386,-0.000049,1.542843,-0.000067
1.543828,-0.000055,1.543346,-0.000067
1.543251,-0.000073,1.542720,-0.000051
1.545179,-0.000067,1.544736,-0.000053
1.547730,-0.000053,1.547293,-0.000048
1.544906,-0.000053,1.544319,-0.000050
1.542834,-0.000072,1.542255,-0.000065
1.543524,-0.000065,1.543021,-0.000053
1.544313,-0.000051,1.543815,-0.000037
1.545420,-0.000049,1.544966,-0.000074
1.547645,-0.000063,1.547161,-0.000068
1.545500,-0.000070,1.544915,-0.000021
1.542805,-0.000064,1.542292,-0.000050
1.543560,-0.000073,1.543030,-0.000058
1.543786,-0.000054,1.543289,-0.000048
1.544368,-0.000057,1.543871,-0.000065
1.546663,-0.000067,1.546164,-0.000055
1.546674,-0.000052,1.546149,-0.000061
1.543806,-0.000067,1.543214,-0.000071
1.544254,-0.000061,1.543694,-0.000056
1.543345,-0.000069,1.542761,-0.000049
1.542698,-0.000062,1.542236,-0.000056
1.546176,-0.000049,1.545749,-0.000055
1.547461,-0.000062,1.546895,-0.000056
1.544089,-0.000047,1.543443,-0.000049
1.542911,-0.000056,1.542390,-0.000049
1.544216,-0.000068,1.543677,-0.000051
1.543529,-0.000066,1.542997,-0.000044
1.545642,-0.000058,1.545231,-0.000070
1.547123,-0.000057,1.546594,-0.000053
1.544272,-0.000053,1.543666,-0.000050
1.542765,-0.000055,1.542195,-0.000063
1.544180,-0.000060,1.543674,-0.000042
1.543528,-0.000063,1.542992,-0.000070
1.544508,-0.000051,1.544000,-0.000058
1.548001,-0.000057,1.547510,-0.000057
1.546252,-0.000082,1.545700,-0.000067
1.542732,-0.000042,1.542140,-0.000044
1.543288,-0.000050,1.542797,-0.000064
1.544151,-0.000073,1.543630,-0.000046
1.543500,-0.000068,1.542944,-0.000055
1.546649,-0.000066,1.546216,-0.000069
1.546524,-0.000056,1.545924,-0.000057
1.543180,-0.000075,1.542568,-0.000077
1.543734,-0.000057,1.543224,-0.000067
1.544198,-0.000060,1.543695,-0.000071
1.543787,-0.000084,1.543234,-0.000069
1.545186,-0.000075,1.544692,-0.000053
1.547176,-0.000064,1.546686,-0.000059
1.544458,-0.000056,1.543830,-0.000047
1.542557,-0.000064,1.542053,-0.000057
1.543788,-0.000051,1.543262,-0.000061
1.543389,-0.000061,1.542848,-0.000052
1.545074,-0.000076,1.544653,-0.000058
1.548207,-0.000046,1.547710,-0.000047
1.545284,-0.000061,1.544637,-0.000061
1.541722,-0.000063,1.541161,-0.000049
1.543346,-0.000067,1.542933,-0.000057
1.543518,-0.000081,1.543000,-0.000088
1.544781,-0.000042,1.544293,-0.000059
1.546959,-0.000064,1.546495,-0.000036
1.545355,-0.000056,1.544771,-0.000029
1.543646,-0.000052,1.543106,-0.000051
1.543941,-0.000063,1.543452,-0.000054
1.544106,-0.000048,1.543576,-0.000054
1.543689,-0.000075,1.543190,-0.000050
1.546042,-0.000048,1.545614,-0.000048
1.546169,-0.000060,1.545604,-0.000060
1.543146,-0.000078,1.542568,-0.000044
1.543488,-0.000061,1.543034,-0.000043
1.544518,-0.000067,1.544019,-0.000044
1.544426,-0.000074,1.543919,-0.000064
1.546410,-0.000063,1.545903,-0.000063
1.546902,-0.000056,1.546333,-0.000041
1.543885,-0.000053,1.543296,-0.000066
1.543234,-0.000042,1.542696,-0.000055
1.543180,-0.000052,1.542656,-0.000029
1.542975,-0.000045,1.542439,-0.000057
1.545500,-0.000074,1.545055,-0.000055
1.548346,-0.000065,1.547883,-0.000065
1.546117,-0.000046,1.545501,-0.000081
1.543046,-0.000070,1.542498,-0.000045
1.543424,-0.000071,1.542901,-0.000049
1.542897,-0.000070,1.542354,-0.000068
1.544804,-0.000065,1.544373,-0.000065
1.547731,-0.000071,1.547263,-0.000061
1.545731,-0.000061,1.545134,-0.000057
1.542532,-0.000055,1.541959,-0.000053
1.543733,-0.000057,1.543267,-0.000061
1.544598,-0.000055,1.544087,-0.000072
1.544646,-0.000050,1.544136,-0.000062
1.546698,-0.000053,1.546217,-0.000062
1.545779,-0.000057,1.545181,-0.000043
1.542994,-0.000057,1.542372,-0.000045
1.543139,-0.000063,1.542650,-0.000064
1.544315,-0.000068,1.543842,-0.000056
1.543492,-0.000074,1.542974,-0.000061
1.546431,-0.000055,1.546023,-0.000053
1.547983,-0.000054,1.547480,-0.000060
1.543768,-0.000062,1.543098,-0.000067
1.542634,-0.000060,1.542083,-0.000066
1.543623,-0.000064,1.543093,-0.000069
1.543031,-0.000063,1.542482,-0.000041
1.545008,-0.000063,1.544597,-0.000037
1.547879,-0.000058,1.547384,-0.000068
1.545278,-0.000061,1.544669,-0.000065
1.543374,-0.000065,1.542839,-0.000051
1.543721,-0.000063,1.543217,-0.000048
1.542831,-0.000053,1.542316,-0.000053
1.544056,-0.000046,1.543627,-0.000054
1.548185,-0.000062,1.547734,-0.000051
1.546703,-0.000069,1.546073,-0.000069
1.542058,-0.000062,1.541480,-0.000059
1.542784,-0.000063,1.542290,-0.000048
1.543680,-0.000066,1.543172,-0.000058
1.544499,-0.000068,1.544015,-0.000058
1.547359,-0.000044,1.546909,-0.000052
1.547409,-0.000053,1.546820,-0.000056
1.543012,-0.000058,1.542367,-0.000058
1.542313,-0.000040,1.541804,-0.000049
1.543955,-0.000065,1.543429,-0.000055
1.543255,-0.000063,1.542715,-0.000045
1.545082,-0.000056,1.544666,-0.000055
1.547080,-0.000065,1.546620,-0.000048
1.544652,-0.000079,1.544039,-0.000034
1.542832,-0.000070,1.542350,-0.000042
1.543672,-0.000059,1.543163,-0.000041
1.542745,-0.000073,1.542134,-0.000069
1.543870,-0.000064,1.543401,-0.000061
1.547009,-0.000054,1.546573,-0.000047
1.545861,-0.000052,1.545286,-0.000052
1.542969,-0.000068,1.542405,-0.000041
1.543430,-0.000070,1.542967,-0.000057
1.544124,-0.000057,1.543578,-0.000054
1.544389,-0.000059,1.543879,-0.000058
1.547265,-0.000062,1.546837,-0.000065
1.547562,-0.000063,1.547013,-0.000046
1.544024,-0.000056,1.543409,-0.000068
1.542380,-0.000070,1.541859,-0.000070
1.543164,-0.000066,1.542654,-0.000054
1.544394,-0.000052,1.543911,-0.000066
1.547644,-0.000063,1.547229,-0.000047
1.547353,-0.000038,1.546761,-0.000056
1.543431,-0.000053,1.542785,-0.000061
1.542540,-0.000071,1.541984,-0.000041
1.542451,-0.000080,1.541937,-0.000052
1.543459,-0.000084,1.543017,-0.000066
1.545986,-0.000052,1.545501,-0.000071
1.546387,-0.000053,1.545849,-0.000062
1.544029,-0.000045,1.543472,-0.000064
1.544183,-0.000063,1.543670,-0.000062
1.544431,-0.000068,1.543867,-0.000049
1.542284,-0.000059,1.541741,-0.000062
1.544215,-0.000065,1.543860,-0.000064
